step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,ageOrig,ageDest
322,CASH_OUT,237666.83,C538916834,0.0,0.0,C988720193,599114.86,836781.69,0,0,88,90.0
372,PAYMENT,6539.92,C1942880035,54922.0,48382.08,M986781579,0.0,0.0,0,0,50,NaN
642,TRANSFER,450060.37,C680982592,450060.37,0.0,C1213851559,0.0,0.0,1,0,25,35.0
261,CASH_IN,146786.03,C876501588,23.0,146809.03,C812386733,872983.12,726197.1,0,0,66,52.0
272,TRANSFER,253672.83,C1443107751,253672.83,0.0,C1668585491,0.0,0.0,1,0,82,72.0
620,TRANSFER,161272.92,C990246517,161272.92,0.0,C1747344158,0.0,0.0,1,0,22,85.0
461,TRANSFER,1464614.79,C915102234,1464614.79,0.0,C475837987,0.0,0.0,1,0,58,68.0
132,CASH_OUT,129091.49,C1765719397,2885.0,0.0,C96826408,1713454.54,1842546.03,0,0,74,87.0
573,PAYMENT,3791.02,C120776101,238779.81,234988.79,M1518894675,0.0,0.0,0,0,48,NaN
95,TRANSFER,87999.25,C927181710,87999.25,0.0,C757947873,0.0,0.0,1,0,62,74.0
251,PAYMENT,12513.5,C1828139285,0.0,0.0,M1751493850,0.0,0.0,0,0,66,NaN
283,CASH_OUT,135452.56,C1764616840,30708.0,0.0,C926726120,0.0,135452.56,0,0,86,79.0
133,TRANSFER,899782.7,C1612087720,899782.7,0.0,C156111080,0.0,0.0,1,0,45,88.0
201,TRANSFER,564699.59,C1524082386,564699.59,0.0,C2033959349,0.0,0.0,1,0,18,62.0
226,TRANSFER,723917.74,C2028933865,329679.13,0.0,C1421496184,3989425.13,4713342.87,0,0,29,50.0
380,PAYMENT,1287.17,C1353492384,546.0,0.0,M1456568844,0.0,0.0,0,0,44,NaN
51,TRANSFER,202887.77,C155466948,202887.77,0.0,C1368205157,0.0,0.0,1,0,64,25.0
5,CASH_OUT,10119.47,C213063852,10119.47,0.0,C922511709,0.0,10119.47,1,0,67,30.0
322,PAYMENT,5590.01,C1080663086,15193.0,9602.99,M1550692196,0.0,0.0,0,0,70,NaN
34,CASH_OUT,30917.39,C1257352420,30917.39,0.0,C984948607,339926.42,370843.82,1,0,30,40.0
193,TRANSFER,113273.1,C1707545075,113273.1,0.0,C700261838,0.0,0.0,1,0,86,56.0
262,PAYMENT,2699.99,C2100598424,31415.0,28715.01,M2123277442,0.0,0.0,0,0,75,NaN
348,CASH_IN,119014.02,C416397378,4610024.25,4729038.27,C994553611,274765.97,155751.96,0,0,63,89.0
578,TRANSFER,60633.76,C1782791756,60633.76,0.0,C2094676196,0.0,0.0,1,0,48,22.0
259,CASH_IN,59631.63,C569053781,42936.0,102567.63,C191301703,21753871.0,21694239.38,0,0,76,34.0
180,TRANSFER,5363594.86,C2003297208,5363594.86,0.0,C747248533,0.0,0.0,1,0,52,84.0
327,CASH_OUT,415785.89,C1388535947,415785.89,0.0,C1984912341,2903051.84,3318837.73,1,0,88,62.0
157,CASH_IN,102486.14,C2009397155,3282357.13,3384843.27,C544949590,5190457.41,5087971.27,0,0,50,72.0
132,PAYMENT,7719.25,C296986592,0.0,0.0,M2080806494,0.0,0.0,0,0,24,NaN
59,TRANSFER,394388.09,C1625333778,394388.09,0.0,C940087282,0.0,0.0,1,0,66,89.0
468,CASH_OUT,1455382.05,C1519723202,1455382.05,0.0,C2047987740,216454.16,1671836.21,1,0,62,35.0
93,CASH_IN,90182.0,C1422789616,115397.0,205579.0,C1447093901,0.0,0.0,0,0,56,87.0
13,CASH_OUT,48375.02,C1894578299,48375.02,0.0,C590035788,374803.26,658520.33,1,0,81,56.0
348,CASH_OUT,156412.2,C933740412,129746.0,0.0,C1194089207,97541.95,253954.15,0,0,40,77.0
44,TRANSFER,177525.64,C1029667354,0.0,0.0,C2125806259,305154.11,482679.75,0,0,87,18.0
184,PAYMENT,20659.69,C1624166318,70909.48,50249.79,M2133237409,0.0,0.0,0,0,65,NaN
12,CASH_OUT,124116.44,C1803167917,45897.0,0.0,C64294407,751362.78,796187.89,0,0,36,89.0
498,TRANSFER,142791.28,C2091936123,142791.28,0.0,C843542552,0.0,0.0,1,0,30,41.0
380,CASH_OUT,3266.03,C769559402,20468.0,17201.97,C212148840,0.0,3266.03,0,0,23,25.0
184,CASH_OUT,118634.48,C930158934,0.0,0.0,C1022675547,1184226.35,1302860.83,0,0,49,66.0
349,CASH_IN,161902.74,C527113361,3647787.04,3809689.78,C27776651,711570.43,549667.68,0,0,59,22.0
307,PAYMENT,2590.48,C1382546281,23610.0,21019.52,M1943709671,0.0,0.0,0,0,63,NaN
186,CASH_OUT,304472.46,C1232941779,304472.46,0.0,C1642986177,0.0,304472.46,1,0,56,83.0
386,TRANSFER,442290.23,C1521151651,442290.23,0.0,C1888923091,0.0,0.0,1,0,90,78.0
34,CASH_IN,58289.59,C2020100669,2654966.73,2713256.32,C1349442170,559280.76,330796.09,0,0,31,68.0
550,TRANSFER,1613281.82,C1356014393,1613281.82,0.0,C855243703,0.0,0.0,1,0,79,78.0
78,CASH_OUT,1321091.25,C1817853136,1321091.25,0.0,C1040572676,0.0,1321091.25,1,0,59,41.0
47,TRANSFER,156011.24,C1496997212,156011.24,0.0,C1588957214,0.0,0.0,1,0,37,59.0
346,TRANSFER,1504870.33,C371044558,1504870.33,0.0,C47031596,0.0,0.0,1,0,53,37.0
190,TRANSFER,69422.27,C1341834988,0.0,0.0,C259879903,195818.27,265240.55,0,0,75,87.0
646,TRANSFER,10000000.0,C590657619,50399045.08,40399045.08,C1971187430,0.0,0.0,1,0,56,58.0
237,TRANSFER,656641.03,C763031159,54233.0,0.0,C235618729,1323739.27,1980380.31,0,0,37,52.0
284,PAYMENT,11023.55,C1723013675,52936.58,41913.03,M409342824,0.0,0.0,0,0,80,NaN
182,PAYMENT,9187.76,C1062883060,0.0,0.0,M437090637,0.0,0.0,0,0,69,NaN
513,TRANSFER,217506.28,C1983049564,217506.28,0.0,C991884461,0.0,0.0,1,0,85,27.0
452,CASH_OUT,63262.94,C1693403052,63262.94,0.0,C1457990651,6388249.11,6451512.05,1,0,25,61.0
253,CASH_OUT,2415826.18,C445430208,2415826.18,0.0,C267089577,389260.33,2805086.51,1,0,43,63.0
174,TRANSFER,18887.22,C269586654,18887.22,0.0,C229186362,0.0,0.0,1,0,28,39.0
260,TRANSFER,296977.69,C211401092,296977.69,0.0,C81585635,0.0,0.0,1,0,81,69.0
571,CASH_OUT,67189.82,C1344699184,0.0,0.0,C232282998,4152811.76,4220001.58,0,0,46,56.0
390,CASH_OUT,964544.37,C1623372481,964544.37,0.0,C1813204212,0.0,964544.37,1,0,67,87.0
273,CASH_OUT,103078.52,C1792169870,103078.52,0.0,C858355764,0.0,103078.52,1,0,52,62.0
88,TRANSFER,4022408.76,C743505070,4022408.76,0.0,C1234529860,0.0,0.0,1,0,70,29.0
554,TRANSFER,1025082.07,C54370277,1025082.07,0.0,C108260141,0.0,0.0,1,0,44,75.0
307,DEBIT,3674.52,C1578047289,0.0,0.0,C759879636,248915.13,252589.64,0,0,32,89.0
270,CASH_OUT,201511.93,C1924280884,201511.93,0.0,C1283027953,0.0,201511.93,1,0,48,40.0
497,TRANSFER,2123610.45,C1534934111,2123610.45,0.0,C1232151858,0.0,0.0,1,0,33,35.0
185,PAYMENT,26365.77,C707993088,0.0,0.0,M1490233776,0.0,0.0,0,0,43,NaN
98,CASH_OUT,2394623.8,C1374141932,2394623.8,0.0,C2044636303,4678162.27,7072786.07,1,0,59,52.0
315,TRANSFER,7748802.0,C149785547,7748802.0,0.0,C733601841,0.0,0.0,1,0,60,89.0
252,PAYMENT,35670.94,C776787873,4818.18,0.0,M2032532495,0.0,0.0,0,0,24,NaN
636,TRANSFER,222517.07,C1817714534,222517.07,0.0,C1843295387,0.0,0.0,1,0,68,51.0
11,CASH_OUT,17801.09,C1376729412,19973.0,2171.91,C554362724,0.0,2089898.44,0,0,82,90.0
677,CASH_OUT,9295454.24,C918631268,9295454.24,0.0,C1985219083,486305.42,9781759.67,1,0,34,75.0
482,TRANSFER,24382.08,C561470318,24382.08,0.0,C1565320699,0.0,0.0,1,0,78,19.0
670,CASH_IN,158850.7,C202920561,3363941.7,3522792.4,C161393603,485085.8,326235.1,0,0,18,39.0
46,CASH_OUT,9977761.05,C840795008,9977761.05,0.0,C1214752539,0.0,9977761.05,1,0,33,66.0
538,CASH_IN,212485.28,C1314344885,19075.0,231560.28,C1941262103,40431.73,0.0,0,0,48,48.0
20,CASH_OUT,230563.51,C1985232279,0.0,0.0,C464601431,1149707.91,1380271.42,0,0,37,38.0
7,TRANSFER,1094308.58,C1822325490,15045.46,0.0,C1850180796,1245111.41,7837942.9,0,0,64,69.0
568,TRANSFER,2895954.99,C1706066378,2895954.99,0.0,C1293124691,0.0,0.0,1,0,61,28.0
706,TRANSFER,934590.45,C163014239,934590.45,0.0,C1656492728,0.0,0.0,1,0,18,68.0
11,PAYMENT,2017.58,C739943577,0.0,0.0,M626142511,0.0,0.0,0,0,25,NaN
328,CASH_OUT,337810.17,C206355745,337810.17,0.0,C1521769124,2016352.07,2354162.24,1,0,61,76.0
271,TRANSFER,64319.46,C444350674,64319.46,0.0,C915237822,0.0,0.0,1,0,30,57.0
308,CASH_OUT,55776.39,C1268036169,103936.0,48159.61,C504177621,0.0,55776.39,0,0,52,21.0
348,PAYMENT,10747.0,C821966984,114350.8,103603.81,M53335121,0.0,0.0,0,0,52,NaN
329,CASH_IN,136587.23,C763268004,50736.0,187323.23,C1894324211,1219623.35,1083036.12,0,0,75,44.0
200,CASH_OUT,54380.21,C1509680221,54380.21,0.0,C457987066,2492737.75,2547117.96,1,0,61,42.0
164,CASH_IN,170158.09,C1431202337,345805.31,515963.41,C711417372,1306507.73,1136349.63,0,0,34,77.0
125,TRANSFER,144065.75,C699771361,144065.75,0.0,C1114367477,0.0,0.0,1,0,41,47.0
378,CASH_OUT,187761.76,C213567087,187761.76,0.0,C349611692,360353.54,687445.2,1,0,81,71.0
16,PAYMENT,7840.7,C1131252280,8538.0,697.3,M1398777479,0.0,0.0,0,0,64,NaN
625,CASH_OUT,2571605.04,C780905436,2571605.04,0.0,C1532638647,7177484.07,9749089.11,1,0,30,26.0
38,TRANSFER,90204.54,C151033820,90204.54,0.0,C1303889891,0.0,0.0,1,0,33,64.0
154,PAYMENT,3772.82,C502121500,7038.0,3265.18,M1640646868,0.0,0.0,0,0,83,NaN
561,CASH_OUT,348983.86,C1006058561,348983.86,0.0,C235524557,73131.44,422115.3,1,0,84,76.0
205,PAYMENT,2013.49,C1487663614,0.0,0.0,M1361052483,0.0,0.0,0,0,89,NaN
164,PAYMENT,109.07,C1281715931,14307.0,14197.93,M1660662859,0.0,0.0,0,0,66,NaN
136,CASH_OUT,116086.18,C1522144026,47369.0,0.0,C1065034930,181622.52,297708.69,0,0,62,75.0
401,CASH_OUT,90087.81,C1079190907,742.0,0.0,C2071958347,887513.95,977601.77,0,0,27,83.0
153,PAYMENT,2060.97,C1789832432,0.0,0.0,M1879402252,0.0,0.0,0,0,71,NaN
369,PAYMENT,6628.72,C857781677,44556.12,37927.4,M2108751330,0.0,0.0,0,0,72,NaN
135,CASH_OUT,7927.06,C2071408487,7927.06,0.0,C1313763244,0.0,7927.06,1,0,34,57.0
204,PAYMENT,11113.38,C1365845178,0.0,0.0,M1812950643,0.0,0.0,0,0,39,NaN
324,TRANSFER,378527.71,C32558037,378527.71,0.0,C1253659543,0.0,0.0,1,0,75,47.0
329,PAYMENT,4312.8,C1338045726,0.0,0.0,M418335711,0.0,0.0,0,0,72,NaN
558,TRANSFER,2190762.32,C1364952326,2190762.32,0.0,C424812377,0.0,0.0,1,0,81,27.0
350,CASH_IN,33722.16,C1792660532,47660.0,81382.16,C1634148264,527796.39,494074.23,0,0,19,42.0
234,PAYMENT,6846.75,C399836760,79950.9,73104.15,M2013921016,0.0,0.0,0,0,22,NaN
392,TRANSFER,2887744.35,C384434585,2887744.35,0.0,C1114261385,0.0,0.0,1,0,48,70.0
307,CASH_IN,71927.09,C558792846,31909632.6,31981559.7,C227468636,135753.0,63825.91,0,0,62,67.0
55,CASH_OUT,854550.85,C1410522707,854550.85,0.0,C880907246,186808.48,1041359.33,1,0,51,76.0
191,TRANSFER,2815.61,C1147794387,2815.61,0.0,C537174691,0.0,0.0,1,0,69,26.0
680,TRANSFER,674541.55,C418612921,674541.55,0.0,C1678643281,0.0,0.0,1,0,30,26.0
349,TRANSFER,1023356.77,C1706454657,1023356.77,0.0,C433479110,0.0,0.0,1,0,90,47.0
201,CASH_OUT,222333.91,C1354363303,0.0,0.0,C713544719,1119692.57,1342026.48,0,0,76,20.0
232,TRANSFER,1092265.31,C1255903852,96810.0,0.0,C1438751467,100026.52,1192291.82,0,0,35,39.0
337,CASH_OUT,46073.56,C1488400986,46073.56,0.0,C152501477,1962.98,48036.54,1,0,32,31.0
585,PAYMENT,2895.93,C1746243408,10455.0,7559.07,M2025435378,0.0,0.0,0,0,65,NaN
414,CASH_OUT,298384.21,C1678582584,298384.21,0.0,C2097786726,77405.99,375790.2,1,0,20,61.0
379,PAYMENT,10377.38,C245830290,0.0,0.0,M1206787016,0.0,0.0,0,0,45,NaN
384,CASH_OUT,136903.9,C1085176958,136903.9,0.0,C1148390150,381491.83,518395.74,1,0,53,42.0
47,TRANSFER,61487.67,C825902720,61487.67,0.0,C512979582,0.0,0.0,1,0,18,69.0
248,TRANSFER,18035.14,C742508903,18035.14,0.0,C1568770373,0.0,0.0,1,0,55,63.0
373,CASH_IN,107212.28,C793361465,1909688.08,2016900.36,C391177252,270479.69,163267.41,0,0,88,64.0
416,CASH_IN,130780.96,C596792405,1440042.8,1570823.76,C1943763891,1185254.33,1054473.37,0,0,90,21.0
564,CASH_OUT,1246169.57,C272892142,1246169.57,0.0,C814716597,4197204.09,5443373.66,1,0,68,47.0
282,CASH_IN,78406.71,C1983939652,4216753.73,4295160.44,C1314842083,903871.69,825464.97,0,0,89,80.0
739,CASH_OUT,194521.28,C1558118886,194521.28,0.0,C987019949,7203373.74,7397895.02,1,0,79,25.0
164,CASH_OUT,1191399.72,C146466047,1191399.72,0.0,C213105039,2447080.16,3638479.89,1,0,80,35.0
324,CASH_OUT,171374.86,C1922023906,0.0,0.0,C923376032,1567545.67,1738920.53,0,0,47,39.0
559,CASH_OUT,55539.89,C1066149498,55539.89,0.0,C1356062559,498366.47,553906.36,1,0,46,82.0
209,CASH_OUT,361660.81,C1800332303,15720.0,0.0,C208458867,2472281.65,2833942.46,0,0,40,29.0
204,CASH_OUT,81244.31,C2103928178,81244.31,0.0,C767985950,62279.28,143523.59,1,0,81,51.0
272,TRANSFER,580673.57,C851163410,580673.57,0.0,C266966144,0.0,0.0,1,0,33,52.0
732,TRANSFER,1157971.07,C644458914,1157971.07,0.0,C791288135,0.0,0.0,1,0,90,25.0
483,TRANSFER,7576324.61,C149249593,7576324.61,0.0,C210740885,0.0,0.0,1,0,55,79.0
402,CASH_OUT,331631.98,C125543034,0.0,0.0,C1343553052,678334.73,1009966.71,0,0,85,47.0
676,TRANSFER,327773.15,C505663484,327773.15,0.0,C667256614,0.0,0.0,1,0,19,69.0
21,DEBIT,6325.78,C1434026474,20691.0,14365.22,C1177933172,156400.0,162725.78,0,0,86,55.0
306,CASH_OUT,242742.86,C1732001105,4181.0,0.0,C2053528255,4939590.25,5182333.11,0,0,83,55.0
354,CASH_OUT,49576.71,C1146375579,9788.0,0.0,C706490971,0.0,49576.71,0,0,67,26.0
259,CASH_IN,266383.73,C63648240,1873392.51,2139776.25,C390473399,2274834.94,2008451.2,0,0,26,46.0
380,TRANSFER,2784.51,C1150996147,2784.51,0.0,C278927919,0.0,0.0,1,0,45,28.0
65,TRANSFER,1282971.57,C1175896731,1282971.57,0.0,C1714931087,0.0,0.0,1,0,70,21.0
257,CASH_OUT,43775.73,C860933932,0.0,0.0,C1549866457,3254280.6,3440296.25,0,0,60,83.0
20,PAYMENT,10008.27,C922955486,11265.0,1256.73,M77848523,0.0,0.0,0,0,49,NaN
95,TRANSFER,53062.52,C146522698,53062.52,0.0,C1122850221,0.0,0.0,1,0,71,74.0
165,PAYMENT,3793.12,C1285994520,445379.82,441586.7,M1630886869,0.0,0.0,0,0,68,NaN
327,CASH_OUT,223271.23,C1577808048,43214.0,0.0,C1321378906,212618.4,435889.62,0,0,50,30.0
671,TRANSFER,3441041.46,C917414431,3441041.46,3441041.46,C1082139865,0.0,0.0,1,1,26,66.0
351,CASH_OUT,293643.03,C1627715237,0.0,0.0,C1777050190,1256908.79,1550551.82,0,0,78,65.0
587,CASH_OUT,1249721.72,C1143706946,1249721.72,0.0,C62441091,62174.21,1311895.93,1,0,28,79.0
691,TRANSFER,84174.31,C1766174104,84174.31,0.0,C2119229294,0.0,0.0,1,0,39,82.0
101,CASH_OUT,2222544.0,C1196507516,2222544.0,0.0,C1496380415,134545.99,2357089.98,1,0,33,60.0
259,TRANSFER,1950373.54,C1584301839,1950373.54,0.0,C1727119878,0.0,0.0,1,0,65,33.0
408,CASH_IN,49131.87,C279919945,10868.0,59999.87,C296530346,2815967.62,2766835.74,0,0,54,31.0
221,TRANSFER,93708.08,C2026988003,93708.08,0.0,C37447993,0.0,0.0,1,0,25,38.0
25,TRANSFER,18126.95,C556483673,18126.95,0.0,C946378506,0.0,0.0,1,0,27,78.0
209,CASH_IN,192000.68,C1784700396,42466.0,234466.68,C358652930,402079.62,210078.94,0,0,33,80.0
231,TRANSFER,105080.35,C1603667010,105080.35,0.0,C70652634,0.0,0.0,1,0,62,19.0
331,CASH_OUT,12076.96,C585348933,0.0,0.0,C1589456838,3151726.36,3163803.32,0,0,53,43.0
36,TRANSFER,113338.99,C226697568,113338.99,0.0,C1045024523,0.0,0.0,1,0,33,38.0
238,CASH_OUT,5274773.52,C1067759526,5274773.52,0.0,C222456417,346223.18,5620996.7,1,0,86,33.0
350,PAYMENT,18210.07,C785817311,6671.0,0.0,M1515624248,0.0,0.0,0,0,81,NaN
600,TRANSFER,2095699.93,C276670943,2095699.93,0.0,C653396783,0.0,0.0,1,0,61,78.0
345,CASH_OUT,257070.5,C878854678,0.0,0.0,C328374184,4910328.61,5167399.11,0,0,71,54.0
595,PAYMENT,1005.2,C1292315805,15016.0,14010.8,M1334302117,0.0,0.0,0,0,53,NaN
501,CASH_OUT,185391.82,C414975710,185391.82,0.0,C1058395716,0.0,185391.82,1,0,45,71.0
132,CASH_IN,177649.1,C55140708,52693.0,230342.1,C267385956,336999.59,159350.49,0,0,56,67.0
133,CASH_OUT,10130.52,C1196965921,103454.0,93323.48,C66893623,1359989.63,1370120.15,0,0,48,18.0
139,CASH_OUT,79420.83,C200993268,0.0,0.0,C1495232387,320703.22,400124.04,0,0,24,43.0
121,CASH_OUT,174296.71,C812613458,174296.71,0.0,C570182217,234032.55,408329.26,1,0,64,32.0
142,PAYMENT,7304.36,C184114401,0.0,0.0,M441647822,0.0,0.0,0,0,47,NaN
385,CASH_OUT,617882.66,C274955922,617882.66,0.0,C575981096,171914.08,789796.74,1,0,38,33.0
131,CASH_OUT,511259.05,C1766811336,511259.05,0.0,C1948838736,2120181.23,2789221.38,1,0,76,61.0
80,CASH_OUT,62134.33,C1079384969,62134.33,0.0,C1087953881,509204.33,571338.66,1,0,30,36.0
324,CASH_IN,251473.13,C1573911044,434.0,251907.13,C63420742,140932.22,0.0,0,0,33,80.0
515,TRANSFER,12804.74,C1711121415,12804.74,0.0,C27575040,0.0,0.0,1,0,70,22.0
210,CASH_IN,113464.61,C1786194697,3604630.21,3718094.82,C1955857954,691475.19,578010.58,0,0,47,26.0
416,CASH_OUT,3019699.77,C2110305720,3019699.77,0.0,C225008798,523626.59,3543326.36,1,0,74,51.0
237,CASH_IN,169806.78,C1763635297,1317116.94,1486923.72,C194176443,629136.12,459329.34,0,0,37,56.0
9,CASH_OUT,370949.03,C300819047,3365.0,0.0,C1045368778,195333.75,748434.02,0,0,18,83.0
408,PAYMENT,99413.4,C1549316357,15071.63,0.0,M1910505694,0.0,0.0,0,0,32,NaN
307,TRANSFER,1721019.91,C130191270,45.0,0.0,C865186020,0.0,1721019.91,0,0,67,67.0
283,TRANSFER,101885.37,C1197822374,54.0,0.0,C485449179,0.0,101885.37,0,0,61,21.0
209,CASH_OUT,173781.88,C892389440,0.0,0.0,C1024154295,805080.68,978862.56,0,0,75,24.0
212,TRANSFER,296699.39,C1746633930,296699.39,0.0,C1032143722,0.0,0.0,1,0,77,24.0
401,PAYMENT,32310.21,C1267896326,10602.0,0.0,M1515969479,0.0,0.0,0,0,87,NaN
324,TRANSFER,450458.78,C1707425123,450458.78,0.0,C226736635,0.0,0.0,1,0,76,38.0
647,CASH_OUT,64202.85,C357338686,64202.85,0.0,C831722456,42467.49,106670.33,1,0,28,71.0
134,TRANSFER,1668858.97,C1368827807,0.0,0.0,C1599108786,2083165.24,3605763.14,0,0,78,34.0
519,CASH_OUT,21738.98,C1895636765,21738.98,0.0,C386641787,0.0,21738.98,1,0,81,18.0
328,TRANSFER,43814.15,C1204866352,43814.15,0.0,C16371707,0.0,0.0,1,0,47,19.0
227,TRANSFER,304425.07,C1203886692,0.0,0.0,C1153221494,3697620.99,4002046.06,0,0,46,34.0
254,CASH_IN,185312.32,C1285600910,76942.0,262254.32,C1738800804,563236.12,377923.8,0,0,64,36.0
1,CASH_OUT,1277212.77,C467632528,1277212.77,0.0,C716083600,0.0,2444985.19,1,0,40,35.0
282,PAYMENT,6548.57,C37521493,0.0,0.0,M428408062,0.0,0.0,0,0,88,NaN
33,CASH_OUT,337147.86,C1363930260,0.0,0.0,C203049743,551277.92,888425.78,0,0,84,79.0
702,TRANSFER,240746.27,C1377043932,240746.27,0.0,C868639312,0.0,0.0,1,0,52,19.0
210,CASH_OUT,1663895.14,C278631744,1663895.14,0.0,C542333894,0.0,1663895.14,1,0,22,85.0
164,PAYMENT,6168.67,C1492482335,0.0,0.0,M163093640,0.0,0.0,0,0,58,NaN
162,CASH_OUT,48073.14,C629481285,22493.64,0.0,C1439630006,49527.95,97601.09,0,0,88,86.0
239,CASH_IN,148351.22,C1315730132,8071811.19,8220162.41,C109225831,175619.42,27268.21,0,0,36,82.0
139,CASH_OUT,287156.26,C389155611,13542.0,0.0,C678637562,4081740.55,4368896.81,0,0,20,20.0
481,CASH_OUT,832811.84,C1897651048,832811.84,0.0,C372865996,0.0,832811.84,1,0,46,82.0
18,PAYMENT,2091.8,C1946930506,0.0,0.0,M1720251856,0.0,0.0,0,0,68,NaN
380,CASH_OUT,95769.25,C974913210,0.0,0.0,C1639861845,857500.36,953269.61,0,0,41,31.0
227,CASH_IN,76924.17,C226478733,647249.33,724173.5,C933732683,317670.79,240746.62,0,0,63,49.0
697,CASH_OUT,1226390.31,C1387290846,1226390.31,0.0,C2032479397,203175.25,1429565.56,1,0,31,55.0
397,PAYMENT,50364.15,C748268815,212233.94,161869.79,M507636049,0.0,0.0,0,0,43,NaN
415,CASH_OUT,1675153.28,C2137951962,1675153.28,0.0,C309573869,12832.26,1687985.53,1,0,85,38.0
400,CASH_OUT,51113.0,C1241305776,51113.0,0.0,C909589798,3442151.74,3493264.74,1,0,52,40.0
436,TRANSFER,171636.82,C1844669610,0.0,0.0,C881446266,247558.47,419195.29,0,0,62,56.0
414,CASH_OUT,3285475.4,C959785140,3285475.4,0.0,C473805746,746119.83,4031595.23,1,0,36,65.0
378,CASH_OUT,188503.43,C308886941,0.0,0.0,C1047778186,3292256.88,3480760.3,0,0,71,24.0
132,TRANSFER,3735525.0,C808515301,3735525.0,0.0,C1111269172,0.0,0.0,1,0,50,74.0
352,PAYMENT,8190.7,C67234236,21351.0,13160.3,M77646436,0.0,0.0,0,0,50,NaN
383,TRANSFER,4961093.21,C170364634,4961093.21,0.0,C128372734,0.0,0.0,1,0,84,36.0
315,TRANSFER,3972968.92,C438643114,3972968.92,0.0,C883677752,0.0,0.0,1,0,53,84.0
208,TRANSFER,50820.71,C1462162029,50820.71,0.0,C1464615322,0.0,0.0,1,0,54,62.0
188,CASH_IN,49546.06,C1236135930,5627324.39,5676870.44,C607431975,238200.71,234009.39,0,0,70,73.0
724,TRANSFER,501425.84,C241686740,501425.84,0.0,C2071832199,0.0,0.0,1,0,72,38.0
48,CASH_OUT,333128.05,C295381192,0.0,0.0,C927183901,1666564.22,1999692.27,0,0,78,88.0
187,CASH_OUT,14881.87,C788340023,21013.0,6131.13,C1000765419,2308307.47,2323189.34,0,0,38,78.0
159,PAYMENT,27102.44,C1580625806,0.0,0.0,M980298328,0.0,0.0,0,0,58,NaN
173,TRANSFER,364333.03,C627887471,364333.03,0.0,C677512181,0.0,0.0,1,0,71,58.0
394,CASH_IN,196840.79,C492980402,9697.0,206537.79,C1363789994,182161.04,0.0,0,0,39,86.0
184,CASH_IN,77531.45,C962286801,3269865.77,3347397.22,C1138577750,118028.17,40496.72,0,0,25,56.0
209,CASH_IN,121353.3,C871932427,4579650.41,4701003.71,C728449291,125012.78,3659.49,0,0,21,55.0
140,TRANSFER,409837.14,C19426148,0.0,0.0,C966019246,805834.69,1215671.83,0,0,20,37.0
332,CASH_OUT,7987.52,C1217740671,385714.42,377726.9,C479312536,1045379.75,1053367.27,0,0,51,24.0
235,CASH_OUT,155587.52,C193378406,0.0,0.0,C1753164174,2547321.53,2702909.05,0,0,38,42.0
90,CASH_OUT,249791.3,C712828337,249791.3,0.0,C1973032153,0.0,249791.3,1,0,37,90.0
261,TRANSFER,1954854.24,C998015371,1954854.24,0.0,C1009679725,0.0,0.0,1,0,59,80.0
17,CASH_OUT,311083.59,C1920124154,10624.0,0.0,C1992650275,69926.47,381010.06,0,0,47,70.0
447,CASH_OUT,219178.49,C1200170938,219178.49,0.0,C1762108679,0.0,219178.49,1,0,46,59.0
160,CASH_OUT,228267.82,C82622502,0.0,0.0,C1502204190,2350667.58,2578935.41,0,0,59,77.0
210,CASH_OUT,94431.98,C625726422,94431.98,0.0,C793233839,253005.72,347437.7,1,0,24,80.0
299,CASH_OUT,52481.02,C2015148664,20839.0,0.0,C915495702,477935.34,530416.35,0,0,33,30.0
403,CASH_OUT,95195.89,C476137062,9793.0,0.0,C1035126906,0.0,95195.89,0,0,49,30.0
232,PAYMENT,18237.07,C187313750,281528.51,263291.44,M494642046,0.0,0.0,0,0,76,NaN
306,CASH_OUT,87012.49,C700809499,433.0,0.0,C778445620,0.0,87012.49,0,0,43,62.0
182,TRANSFER,1486052.97,C204628834,1486052.97,0.0,C1711881431,0.0,0.0,1,0,64,37.0
299,PAYMENT,5137.43,C2034898397,0.0,0.0,M569576319,0.0,0.0,0,0,57,NaN
568,CASH_OUT,32521.24,C2134024588,32521.24,0.0,C492914405,327985.18,360506.42,1,0,61,59.0
575,TRANSFER,193545.61,C1430180670,193545.61,0.0,C273255421,0.0,0.0,1,0,28,54.0
730,CASH_OUT,10000000.0,C2065498878,10000000.0,0.0,C502437065,819130.39,10819130.39,1,0,37,43.0
213,PAYMENT,8138.65,C1552145233,38410.0,30271.35,M919901332,0.0,0.0,0,0,82,NaN
311,TRANSFER,8589704.49,C1961162790,8589704.49,0.0,C111676219,0.0,0.0,1,0,61,81.0
692,TRANSFER,255557.12,C492047979,255557.12,0.0,C2142316006,0.0,0.0,1,0,18,69.0
722,TRANSFER,3071270.72,C27765734,3071270.72,0.0,C728538990,0.0,0.0,1,0,72,78.0
371,CASH_OUT,85446.55,C209830511,0.0,0.0,C1338304658,434482.04,519928.59,0,0,84,49.0
11,CASH_OUT,288836.74,C1610793058,151949.97,0.0,C598421747,1317556.77,1606393.51,0,0,90,76.0
323,CASH_OUT,235458.67,C187429960,235458.67,0.0,C448754795,0.0,235458.67,1,0,51,18.0
