transaction_id,timestamp,source_account,destination_account,transaction_type,amount,customer_age,ip_address,device_id,location,channel,is_fraud,fraud_type
TX1838bb8a,2025-01-05 08:21:01,ACCT92291,ACCT38240,Wire Transfer,4436.66,80,64.22.189.68,DEV-2441,Texas,ATM,True,Tech Support
TX0ad6bddd,2025-01-24 00:08:28,ACCT23268,ACCT42253,Wire Transfer,1259.78,72,20.212.86.121,DEV-7268,Washington,Branch,False,
TXa18b2a69,2025-01-30 14:10:18,ACCT13427,ACCT27624,Deposit,2647.32,85,228.119.49.62,DEV-7950,Florida,ATM,False,
TXe6a34c60,2025-01-06 01:26:27,ACCT53403,EXT-30909,Withdrawal,329.69,77,6.75.28.232,DEV-2384,Arizona ,Mobile App,True,Investment
TXc782f7e5,2025-01-24 19:18:02,ACCT94072,ACCT76924,Wire Transfer,8827.4,83,202.255.161.193,DEV-2907,Texas,ATM,False,
TXd347d099,2025-01-18 00:54:34,ACCT13920,ACCT48146,Wire Transfer,6739.19,82,126.198.210.76,DEV-1276,Texas,ATM,False,
TXccec6a1a,2025-01-05 10:04:17,ACCT62387,EXT-88205,Withdrawal,2974.74,78,40.185.56.96,DEV-3371,New York,Online Banking,False,
TXe589bd25,2025-01-20 01:25:45,ACCT47366,EXT-61860,Deposit,8703.82,88,203.100.101.115,DEV-6064,Ohio,ATM,False,
TX7111e215,2025-01-21 22:49:13,ACCT33761,ACCT15071,Deposit,1954.58,90,7.130.32.163,DEV-7523,Washington,Online Banking,False,
TX1962dbb2,2025-01-28 15:55:02,ACCT68225,ACCT37842,Online Payment,463.08,66,118.239.138.123,DEV-8572,Washington,ATM,False,
TX29942298,2025-01-09 19:33:13,ACCT67668,ACCT46909,Deposit,2502.81,85,234.112.77.166,DEV-1484,Florida,ATM,False,
TX36591f9f,2025-01-07 08:58:53,ACCT89835,ACCT68735,Online Payment,9108.6,88,77.233.121.49,DEV-9637,California,Online Banking,True,Tech Support
TX96ee54ac,2025-01-15 09:38:40,ACCT16758,ACCT23268,Wire Transfer,9004.08,73,55.163.107.129,DEV-7994,Colorado,Online Banking,False,
TXccbaa8bb,2025-01-21 11:36:06,ACCT13358,ACCT69673,Withdrawal,1628.5,70,31.129.20.124,DEV-7956,California,Mobile App,True,Confidence/Romance
TX1f82f30f,2025-01-03 09:13:37,ACCT77829,ACCT75843,Wire Transfer,4370.01,84,34.142.154.186,DEV-5245,Texas,ATM,False,
TX44313ef1,2025-01-01 01:29:01,ACCT17862,EXT-48039,Deposit,7899.79,69,93.42.178.246,DEV-8198,California,Branch,True,Investment
TXf2c4ab5e,2025-01-23 05:08:07,ACCT11279,ACCT17862,Withdrawal,4330.5,69,52.116.52.166,DEV-5000,Florida,Mobile App,False,
TX87e03ffd,2025-01-04 07:53:49,ACCT43747,EXT-36314,Withdrawal,641.82,62,42.41.188.91,DEV-7221,Pennsylvania,Mobile App,True,Investment
TX3c942040,2025-01-22 01:18:04,ACCT94352,ACCT61425,Online Payment,7215.35,79,56.16.83.148,DEV-7237,Texas,Mobile App,False,
TX07160327,2025-01-01 00:13:31,ACCT35319,ACCT27968,Wire Transfer,2279.84,63,14.152.226.64,DEV-4807,Washington,Mobile App,False,
TXc117a08f,2025-01-21 20:59:11,ACCT47269,ACCT61425,Online Payment,9645.89,68,63.17.61.36,DEV-2120,Colorado,ATM,False,
TXf10c6319,2025-01-18 04:06:59,ACCT26821,ACCT91637,Online Payment,5060.72,76,78.185.162.188,DEV-3887,Florida,Online Banking,False,
TXdcab8aae,2025-01-27 05:34:16,ACCT94087,ACCT95225,Withdrawal,6560.24,69,25.243.73.93,DEV-7958,New York,ATM,False,
TX5cc71f7f,2025-01-09 06:49:46,ACCT18854,EXT-91610,Online Payment,5264.06,63,139.126.181.197,DEV-5585,California,ATM,True,Tech Support
TX3e9924fc,2025-01-08 09:49:04,ACCT35110,ACCT94495,Deposit,5408.55,82,158.68.176.155,DEV-8165,New York,ATM,False,
TX52183dd6,2025-01-05 07:35:33,ACCT88368,ACCT74135,Wire Transfer,2523.67,73,215.7.57.184,DEV-4896,Texas,ATM,True,Personal Data Breach
TX64b1bdc7,2025-01-04 08:12:56,ACCT68433,ACCT69747,Wire Transfer,616.34,86,52.88.211.190,DEV-7366,Washington,Branch,False,
TXc35b0b74,2025-01-27 11:19:50,ACCT50219,ACCT98687,Wire Transfer,1262.61,80,62.152.197.122,DEV-9089,Arizona ,Online Banking,False,
TXf12c42dd,2025-01-04 11:24:49,ACCT70224,EXT-65507,Deposit,9935.16,77,172.107.52.214,DEV-3748,Washington,ATM,False,
TXe8059dbd,2025-01-14 02:45:44,ACCT38240,EXT-35848,Deposit,2242.42,77,161.136.141.53,DEV-2531,Texas,Branch,False,
TX34a929bb,2025-01-05 10:07:55,ACCT86481,ACCT45676,Online Payment,6343.1,80,236.213.47.248,DEV-4608,Texas,ATM,False,
TX97563bc6,2025-01-26 03:21:57,ACCT98404,EXT-42027,Withdrawal,3564.66,61,240.68.240.100,DEV-5724,Ohio,Online Banking,False,
TX161fcbe7,2025-01-18 03:38:12,ACCT74051,ACCT81807,Deposit,390.79,73,180.220.44.176,DEV-4101,Florida,ATM,True,Confidence/Romance
TX39b9f4c6,2025-01-29 13:02:09,ACCT84627,ACCT47541,Online Payment,2775.55,75,248.207.159.10,DEV-2832,Washington,Online Banking,False,
TX0b884a23,2025-01-11 10:02:29,ACCT59999,ACCT94087,Withdrawal,3294.13,87,10.44.89.67,DEV-9190,Texas,ATM,False,
TX01f6af41,2025-01-29 07:18:42,ACCT52283,ACCT51247,Withdrawal,9008.44,71,52.73.79.203,DEV-1930,Washington,Branch,False,
TX5ecaa386,2025-01-15 00:40:40,ACCT28467,ACCT59602,Withdrawal,2982.23,71,237.216.196.192,DEV-5823,California,Online Banking,False,
TX2904c3be,2025-01-20 21:50:59,ACCT69988,ACCT16238,Online Payment,146.92,89,132.92.83.208,DEV-6765,California,Branch,False,
TXf686b089,2025-01-19 01:55:15,ACCT85722,EXT-68424,Withdrawal,8959.5,70,160.88.168.50,DEV-4486,Colorado,Branch,False,
TXe9936a76,2025-01-09 19:50:05,ACCT69666,EXT-45039,Deposit,9641.64,80,242.72.54.248,DEV-9830,Colorado,ATM,False,
TXcfe65e32,2025-01-08 23:21:43,ACCT80289,EXT-87370,Deposit,8694.7,79,241.79.137.118,DEV-6814,New York,Branch,False,
TXe4ffa7ee,2025-01-19 16:40:59,ACCT97817,ACCT10083,Withdrawal,4723.42,62,202.187.242.173,DEV-4002,Texas,ATM,False,
TXccd6e473,2025-01-02 00:42:09,ACCT82234,ACCT54011,Deposit,3914.3,61,191.252.23.15,DEV-6212,Texas,ATM,True,Personal Data Breach
TX384bdb12,2025-01-20 23:20:36,ACCT10667,ACCT46909,Withdrawal,4413.6,62,108.29.180.46,DEV-3773,Colorado,Online Banking,False,
TX4614b618,2025-01-24 17:38:02,ACCT80058,ACCT27968,Withdrawal,7924.26,80,32.191.129.83,DEV-3601,Washington,Branch,True,Investment
TX32bac3a4,2025-01-03 08:53:19,ACCT99854,EXT-64600,Withdrawal,5103.05,69,213.67.95.115,DEV-4153,California,ATM,False,
TX02fbf7d0,2025-01-20 12:01:49,ACCT24785,ACCT42825,Online Payment,6863.39,65,139.255.152.151,DEV-9431,Colorado,Branch,True,Real Estate
TX665a959e,2025-01-30 00:39:32,ACCT17455,ACCT38423,Withdrawal,1941.48,74,98.162.42.75,DEV-4286,Ohio,ATM,False,
TX30cb8942,2025-01-29 02:23:33,ACCT39962,EXT-45415,Deposit,3951.15,82,34.223.254.218,DEV-8563,Ohio,Online Banking,True,Tech Support
TX9d1f4460,2025-01-04 20:40:22,ACCT15071,ACCT59484,Withdrawal,6983.36,88,204.49.33.103,DEV-5775,Ohio,Branch,False,
TX760989e5,2025-01-23 03:31:04,ACCT62387,ACCT13070,Withdrawal,8344.7,78,85.73.26.109,DEV-4725,Florida,Branch,False,
TXa4782de4,2025-01-24 10:35:07,ACCT56318,EXT-11605,Withdrawal,7936.01,63,147.88.17.15,DEV-2370,Colorado,Online Banking,True,Investment
TXe24733a3,2025-01-12 08:40:48,ACCT72330,ACCT45925,Online Payment,1394.5,69,242.140.255.94,DEV-7352,Florida,Branch,False,
TX40af0ebc,2025-01-21 20:20:01,ACCT23229,EXT-86166,Deposit,9892.55,61,23.35.100.23,DEV-4014,Ohio,Branch,False,
TX6980e32d,2025-01-30 19:50:18,ACCT39121,ACCT12668,Withdrawal,3110.76,87,186.16.193.218,DEV-3003,Ohio,Online Banking,False,
TX89fa730a,2025-01-29 02:55:43,ACCT24785,ACCT11279,Wire Transfer,7040.63,65,88.120.255.93,DEV-2816,Washington,ATM,True,Tech Support
TX5018a311,2025-01-23 13:24:45,ACCT16238,ACCT64262,Wire Transfer,1786.28,84,249.57.65.171,DEV-5993,Florida,Branch,True,Personal Data Breach
TXd21cb018,2025-01-16 05:47:55,ACCT93150,ACCT54784,Wire Transfer,6928.47,70,160.180.174.237,DEV-6323,Washington,ATM,False,
TXe424806d,2025-01-02 23:03:54,ACCT29422,ACCT91081,Withdrawal,8981.88,79,115.234.235.116,DEV-7894,Florida,ATM,False,
TX66e683f3,2025-01-10 18:10:25,ACCT43747,ACCT19897,Deposit,5998.22,62,154.44.51.73,DEV-8929,Ohio,ATM,False,
TXd3f83dc4,2025-01-14 17:27:29,ACCT67828,EXT-61829,Withdrawal,4706.44,85,13.221.233.220,DEV-2121,Washington,ATM,False,
TX5ce78dea,2025-01-23 22:09:28,ACCT16339,ACCT35110,Wire Transfer,3156.15,64,61.168.190.29,DEV-2561,New York,ATM,True,Confidence/Romance
TX78df27ce,2025-01-09 23:57:40,ACCT38240,EXT-25498,Online Payment,7054.63,77,141.37.240.54,DEV-2833,Ohio,Online Banking,True,Tech Support
TX918b4418,2025-01-31 17:02:37,ACCT54330,ACCT49035,Withdrawal,4171.14,87,229.17.191.108,DEV-9880,Arizona ,ATM,False,
TXf5ebce6c,2025-01-04 06:43:15,ACCT15642,EXT-60879,Wire Transfer,5489.73,90,74.244.85.102,DEV-5797,Pennsylvania,Branch,False,
TX302e8dca,2025-01-03 13:52:50,ACCT83963,ACCT99087,Online Payment,3190.83,77,26.23.38.111,DEV-9890,New York,Mobile App,False,
TX00b76e86,2025-01-26 21:12:28,ACCT16916,ACCT27310,Online Payment,5341.36,81,2.231.32.68,DEV-1472,Arizona ,ATM,False,
TX65ee75d7,2025-01-02 17:36:25,ACCT89575,ACCT56844,Withdrawal,9609.1,90,161.126.229.100,DEV-2974,Washington,Mobile App,False,
TX841df6fc,2025-01-06 17:27:25,ACCT80477,ACCT94927,Withdrawal,3205.01,64,142.126.77.164,DEV-9502,Arizona ,ATM,False,
TXe2bf9ae4,2025-01-31 17:58:53,ACCT30539,ACCT75642,Deposit,8080.51,77,70.58.66.199,DEV-4164,Washington,Online Banking,False,
TX5ea4fe7f,2025-01-29 18:44:47,ACCT67828,ACCT86563,Online Payment,4650.39,85,201.50.61.41,DEV-6627,New York,Online Banking,True,Extortion
TX77a782ac,2025-01-26 22:48:31,ACCT12445,ACCT38629,Withdrawal,4275.42,72,110.24.126.182,DEV-9983,Washington,Branch,False,
TX1558581c,2025-01-12 18:50:37,ACCT68225,ACCT14154,Online Payment,2254.75,66,69.100.15.225,DEV-6403,Texas,ATM,False,
TX2bad9a73,2025-01-27 17:55:17,ACCT35319,ACCT73153,Deposit,4775.51,63,77.1.38.223,DEV-6821,Pennsylvania,Online Banking,False,
TXb18fc877,2025-01-01 04:01:52,ACCT82813,EXT-24232,Wire Transfer,6930.94,90,209.106.250.124,DEV-8467,Florida,ATM,True,Personal Data Breach
TXdaf11f4b,2025-01-09 17:42:37,ACCT43228,ACCT62713,Wire Transfer,4503.66,83,4.46.180.209,DEV-5075,Washington,Online Banking,True,Real Estate
TX443bca00,2025-01-28 04:34:15,ACCT40771,ACCT75414,Wire Transfer,6883.02,90,239.63.42.101,DEV-9465,Florida,Branch,True,Investment
TXc3fd08b0,2025-01-10 00:50:41,ACCT30539,ACCT11262,Wire Transfer,4283.37,77,169.253.23.73,DEV-4806,New York,Branch,False,
TX569d0ac8,2025-01-10 19:44:19,ACCT34165,ACCT86283,Withdrawal,3225.35,86,244.20.198.16,DEV-3883,Ohio,Online Banking,False,
TX2e45beb6,2025-01-09 13:21:49,ACCT94927,ACCT18266,Deposit,9588.42,84,55.189.72.184,DEV-8683,Pennsylvania,Online Banking,False,
TXae4185cc,2025-01-11 05:54:43,ACCT54784,ACCT51985,Deposit,4025.44,75,203.148.186.106,DEV-8878,New York,ATM,False,
TX777994cb,2025-01-18 05:14:57,ACCT46280,ACCT72274,Deposit,7733.63,65,181.1.23.145,DEV-8902,Colorado,Mobile App,False,
TX2804a6ae,2025-01-27 10:41:04,ACCT52048,ACCT46919,Withdrawal,9488.56,62,12.24.95.147,DEV-1897,Arizona ,Mobile App,True,Investment
TX89c87a35,2025-01-15 11:04:10,ACCT87528,EXT-24583,Wire Transfer,8832.89,65,218.159.58.138,DEV-1495,Ohio,Online Banking,True,Investment
TXa02b1280,2025-01-11 18:34:40,ACCT38423,EXT-46153,Online Payment,6931.42,70,196.118.134.33,DEV-2802,New York,Online Banking,True,Real Estate
TXd558e2ab,2025-01-21 23:43:26,ACCT68498,ACCT36971,Withdrawal,9467.45,73,180.175.152.169,DEV-2305,New York,ATM,False,
TX7bfba1b8,2025-01-30 11:59:57,ACCT23816,EXT-61905,Withdrawal,5555.18,81,93.67.234.182,DEV-5739,Pennsylvania,Online Banking,False,
TX890f6f56,2025-01-22 05:14:17,ACCT90417,ACCT43576,Online Payment,7197.48,69,227.79.234.180,DEV-7549,Ohio,ATM,True,Personal Data Breach
TX8e268a85,2025-01-11 16:24:20,ACCT35319,ACCT51001,Withdrawal,9074.0,63,80.255.83.179,DEV-6577,Pennsylvania,Mobile App,False,
TXa7a8e17b,2025-01-16 22:34:33,ACCT43576,ACCT76924,Withdrawal,7217.38,67,191.243.125.150,DEV-7818,Washington,Mobile App,False,
TX8707a193,2025-01-14 07:33:23,ACCT34165,ACCT38572,Wire Transfer,4547.8,86,235.66.146.159,DEV-2113,Florida,Mobile App,True,Personal Data Breach
TX92707cf0,2025-01-23 23:39:34,ACCT76924,ACCT14694,Online Payment,3304.12,80,126.164.77.67,DEV-7225,Arizona ,Branch,False,
TX0d2bd52b,2025-01-03 04:17:52,ACCT81350,ACCT81316,Wire Transfer,2673.65,69,32.26.168.86,DEV-5710,Pennsylvania,ATM,False,
TX6d362d3d,2025-01-05 08:38:41,ACCT63454,EXT-42316,Wire Transfer,35.84,76,188.255.139.192,DEV-1468,Ohio,ATM,False,
TXc7889636,2025-01-04 14:51:34,ACCT75642,ACCT37112,Online Payment,4525.14,70,225.80.135.63,DEV-8206,Ohio,ATM,True,Extortion
TX160ca4af,2025-01-08 02:17:55,ACCT81314,ACCT18025,Withdrawal,7343.32,69,123.136.13.185,DEV-8811,Texas,Online Banking,False,
TX3b9256d5,2025-01-06 20:03:40,ACCT34087,ACCT38423,Withdrawal,8504.39,64,169.94.187.161,DEV-6319,California,ATM,False,
TXfbd4143b,2025-01-24 20:33:25,ACCT55159,ACCT42649,Wire Transfer,6605.64,79,50.16.237.86,DEV-9784,Florida,ATM,False,
TXd82d6574,2025-01-02 02:07:26,ACCT74009,EXT-21992,Online Payment,2012.78,60,205.101.74.9,DEV-2550,Florida,Mobile App,True,Confidence/Romance
TX5b230e22,2025-01-08 11:06:45,ACCT55031,EXT-20235,Wire Transfer,7987.88,89,221.99.44.74,DEV-5402,New York,Online Banking,False,
TXf2541f56,2025-01-25 22:06:40,ACCT19476,ACCT23268,Deposit,3727.98,71,119.49.22.236,DEV-7596,Washington,ATM,False,
TXe6182e27,2025-01-14 15:11:59,ACCT18025,ACCT26328,Withdrawal,7551.31,89,56.52.94.49,DEV-8479,Texas,Mobile App,False,
TXbfa4d022,2025-01-29 07:26:28,ACCT66268,ACCT89835,Withdrawal,5744.15,65,55.237.252.104,DEV-1707,Colorado,Mobile App,False,
TX9aab3dc5,2025-01-02 09:06:24,ACCT49109,ACCT82813,Wire Transfer,9989.84,68,253.22.51.150,DEV-7749,New York,Mobile App,False,
TXe4ef53a4,2025-01-09 02:30:14,ACCT87982,ACCT74563,Online Payment,4868.69,77,63.101.105.192,DEV-7741,Ohio,Online Banking,False,
TXdcddaa71,2025-01-03 17:59:18,ACCT50219,ACCT15197,Wire Transfer,9757.04,80,223.101.254.190,DEV-4557,Colorado,Online Banking,False,
TX31c80ea8,2025-01-20 09:35:50,ACCT27310,ACCT75521,Wire Transfer,9157.86,81,60.74.122.13,DEV-8022,Florida,ATM,True,Investment
TX06c60c2f,2025-01-06 22:21:32,ACCT62713,ACCT15642,Deposit,2408.43,63,52.197.70.46,DEV-3058,Pennsylvania,Branch,False,
TX928228d7,2025-01-21 09:38:48,ACCT47516,EXT-56968,Wire Transfer,5555.67,62,124.195.136.25,DEV-6325,Arizona ,Mobile App,False,
TX86d008ca,2025-01-25 19:13:22,ACCT31351,ACCT81946,Wire Transfer,4265.48,88,72.70.170.140,DEV-7793,California,Mobile App,False,
TX824304b7,2025-01-28 23:02:06,ACCT68768,EXT-40733,Online Payment,5076.06,72,107.80.243.189,DEV-2602,California,Mobile App,False,
TXfbb31d99,2025-01-08 09:30:08,ACCT11279,ACCT34165,Withdrawal,7579.97,69,74.158.149.244,DEV-5813,Florida,ATM,False,
TX7bbddc45,2025-01-04 02:32:53,ACCT47366,EXT-28352,Wire Transfer,915.47,88,145.46.57.199,DEV-4748,Ohio,Branch,False,
TX2452ca24,2025-01-30 03:38:45,ACCT68225,ACCT69666,Withdrawal,9768.13,66,116.228.215.244,DEV-3369,Texas,ATM,True,Extortion
TX656400bf,2025-01-17 14:10:59,ACCT78559,ACCT89835,Withdrawal,6168.21,77,180.50.219.161,DEV-5742,Florida,Branch,False,
TX8ed83b88,2025-01-16 06:45:11,ACCT52895,ACCT99087,Withdrawal,1953.58,85,213.108.226.194,DEV-8471,Ohio,Mobile App,False,
TXabe057f4,2025-01-27 21:29:39,ACCT64262,ACCT22675,Deposit,1541.79,77,114.156.61.45,DEV-8902,New York,Branch,False,
TX4bf665c5,2025-01-15 10:12:19,ACCT90134,ACCT74051,Online Payment,7197.61,63,6.209.40.5,DEV-1006,Ohio,Online Banking,True,Personal Data Breach
TX77b63933,2025-01-17 21:28:06,ACCT24933,ACCT15922,Wire Transfer,3020.13,65,210.141.130.149,DEV-5326,Ohio,Mobile App,False,
TX4f95b732,2025-01-17 17:53:28,ACCT83963,ACCT80058,Withdrawal,6919.87,77,21.152.111.101,DEV-6523,Florida,Mobile App,True,Tech Support
TX52727a89,2025-01-11 05:08:14,ACCT94087,ACCT63454,Wire Transfer,5140.76,69,50.45.125.146,DEV-4146,New York,ATM,False,
TXebc5ba2e,2025-01-28 12:12:21,ACCT23934,ACCT81479,Online Payment,2410.07,86,175.166.66.248,DEV-1219,Texas,Mobile App,False,
TX34808a10,2025-01-09 00:51:17,ACCT48730,ACCT65405,Online Payment,2360.22,64,189.232.215.138,DEV-8160,Ohio,Online Banking,True,Personal Data Breach
TX3c6f5337,2025-01-16 20:16:38,ACCT95828,ACCT72330,Online Payment,529.37,87,155.211.179.153,DEV-4297,Arizona ,ATM,False,
TX32024120,2025-01-03 01:42:45,ACCT51888,ACCT27310,Withdrawal,5993.95,80,28.5.122.196,DEV-2145,Washington,Mobile App,False,
TXbd643da5,2025-01-22 00:26:42,ACCT67205,ACCT92291,Wire Transfer,6161.54,61,7.80.207.217,DEV-8670,Florida,Online Banking,False,
TX49bbbb68,2025-01-26 00:23:35,ACCT10667,ACCT13427,Wire Transfer,1577.9,62,106.23.139.245,DEV-4981,New York,ATM,False,
TX8781df0f,2025-01-27 00:39:14,ACCT37454,ACCT50699,Wire Transfer,5232.63,81,90.195.90.67,DEV-9388,Pennsylvania,Branch,False,
TX8c13690d,2025-01-03 22:49:13,ACCT35318,ACCT84995,Online Payment,1521.26,89,248.236.5.53,DEV-8257,Arizona ,Online Banking,False,
TXa1b09d79,2025-01-08 10:52:36,ACCT86481,ACCT22675,Deposit,3222.64,80,112.137.200.49,DEV-8103,Arizona ,Branch,True,Personal Data Breach
TX523c96a9,2025-01-04 06:53:56,ACCT95225,ACCT84627,Wire Transfer,2159.32,71,136.185.126.136,DEV-5316,Washington,ATM,True,Personal Data Breach
TXacbfe1cb,2025-01-25 08:51:19,ACCT15642,ACCT43202,Deposit,4049.57,90,54.186.252.31,DEV-2047,Florida,Online Banking,False,
TXd59f5f0d,2025-01-05 02:11:33,ACCT67690,ACCT23743,Deposit,7543.27,88,252.200.90.41,DEV-3275,California,Mobile App,True,Confidence/Romance
TXa572aa31,2025-01-24 10:42:19,ACCT95225,ACCT85722,Deposit,6238.23,71,19.34.23.42,DEV-4195,Colorado,ATM,True,Investment
TXf19e7b80,2025-01-12 01:57:46,ACCT51985,ACCT69666,Online Payment,7297.24,90,112.159.125.251,DEV-7130,Arizona ,Branch,False,
TX4a20d5a6,2025-01-17 00:20:20,ACCT33361,ACCT59772,Wire Transfer,9635.5,86,247.158.76.254,DEV-8607,New York,Branch,False,
TX239d2078,2025-01-21 02:52:55,ACCT61583,ACCT63064,Withdrawal,888.35,78,82.208.57.232,DEV-6724,Arizona ,Online Banking,True,Tech Support
TX9d0e001b,2025-01-07 23:33:45,ACCT12439,ACCT13920,Online Payment,67.73,61,212.63.231.31,DEV-8418,New York,ATM,False,
TX3f437a9e,2025-01-09 05:11:33,ACCT10350,ACCT15071,Withdrawal,4454.21,80,89.87.189.14,DEV-4051,California,Branch,False,
TX9cabb634,2025-01-27 03:16:35,ACCT70235,ACCT78559,Deposit,3214.68,71,43.229.84.183,DEV-4998,Arizona ,Online Banking,False,
TX85dd91ca,2025-01-15 22:40:01,ACCT43576,ACCT67378,Withdrawal,9213.56,67,186.41.45.180,DEV-3497,Florida,Mobile App,False,
TX65bf655c,2025-01-16 04:41:38,ACCT83604,ACCT50665,Online Payment,619.13,89,19.187.192.73,DEV-8418,Colorado,ATM,False,
TX21be6bf6,2025-01-07 19:37:08,ACCT44259,ACCT59602,Deposit,4212.08,80,248.167.107.212,DEV-9008,Pennsylvania,ATM,False,
TXbb9f0433,2025-01-31 15:20:52,ACCT82234,ACCT59323,Online Payment,8482.67,61,207.196.124.105,DEV-7051,Pennsylvania,ATM,False,
TX8aef7e8e,2025-01-06 18:26:22,ACCT15071,ACCT54784,Wire Transfer,6378.26,88,118.146.171.139,DEV-1488,California,Mobile App,False,
TX2d159b86,2025-01-18 04:09:03,ACCT67098,ACCT75414,Withdrawal,7772.73,71,96.25.243.182,DEV-6185,Ohio,Mobile App,False,
TX86ff317c,2025-01-17 13:27:57,ACCT26208,ACCT23268,Withdrawal,1287.57,84,243.148.233.214,DEV-8576,California,ATM,True,Confidence/Romance
TX43ad9f88,2025-01-31 22:21:11,ACCT67828,EXT-38208,Online Payment,4065.7,85,148.38.245.14,DEV-9075,California,Online Banking,False,
TX55465974,2025-01-15 08:30:16,ACCT19897,ACCT81053,Withdrawal,2362.09,63,74.171.118.203,DEV-1948,Pennsylvania,Mobile App,False,
TXf1ccb04f,2025-01-23 12:34:54,ACCT49216,EXT-84109,Deposit,1568.45,85,218.24.59.77,DEV-9467,Ohio,Online Banking,False,
TX6bb7bf4c,2025-01-20 22:43:48,ACCT54784,ACCT52895,Wire Transfer,1780.3,75,106.174.44.235,DEV-9355,California,Online Banking,True,Tech Support
TXde060726,2025-01-25 10:40:42,ACCT14154,ACCT24958,Wire Transfer,652.65,71,89.54.77.95,DEV-3743,Florida,Online Banking,False,
TX98d83308,2025-01-13 21:33:07,ACCT51985,ACCT43202,Withdrawal,3160.69,90,230.40.232.161,DEV-3508,Colorado,ATM,False,
TXdded5586,2025-01-06 18:20:11,ACCT98687,ACCT11748,Online Payment,1512.67,61,79.33.101.253,DEV-8059,Arizona ,ATM,False,
TX04af5c2f,2025-01-26 03:57:24,ACCT82650,ACCT53403,Withdrawal,3382.06,61,239.149.103.20,DEV-7726,Texas,Branch,False,
TXbbcc3379,2025-01-14 21:24:09,ACCT92024,EXT-59312,Withdrawal,2556.95,69,106.39.98.26,DEV-1330,California,Online Banking,False,
TX90fd3dc6,2025-01-28 15:16:55,ACCT98823,ACCT44168,Deposit,9730.13,79,2.120.3.87,DEV-9610,Arizona ,ATM,False,
TX6d23b90b,2025-01-06 11:36:08,ACCT91788,ACCT33819,Online Payment,8117.86,90,236.82.165.17,DEV-3397,New York,Mobile App,False,
TX5d01a06e,2025-01-18 06:34:47,ACCT94927,ACCT48146,Deposit,2129.75,84,185.158.207.142,DEV-9348,New York,Mobile App,False,
TX866905d8,2025-01-28 15:49:31,ACCT25181,ACCT19538,Withdrawal,3881.92,86,59.105.231.33,DEV-7323,California,ATM,True,Tech Support
TX41497402,2025-01-15 04:07:53,ACCT74598,ACCT29207,Deposit,6747.45,69,230.28.254.72,DEV-7391,Florida,Mobile App,False,
TXc6b8d2ca,2025-01-10 18:09:20,ACCT91879,ACCT68768,Online Payment,5898.38,61,104.34.143.39,DEV-6870,Arizona ,ATM,False,
TX808c7343,2025-01-12 04:07:28,ACCT20783,EXT-47616,Withdrawal,9688.03,65,128.222.61.88,DEV-1574,California,Branch,False,
TX112a7ce1,2025-01-01 04:56:28,ACCT51985,ACCT36220,Withdrawal,2805.61,90,76.93.68.215,DEV-3222,Texas,ATM,True,Personal Data Breach
TXff2b2841,2025-01-26 16:24:34,ACCT81807,ACCT97882,Wire Transfer,6630.81,90,163.235.207.127,DEV-8635,Ohio,Online Banking,False,
TX356f268c,2025-01-24 17:44:07,ACCT78298,ACCT88368,Withdrawal,5043.51,62,222.207.240.248,DEV-4315,Washington,Branch,True,Real Estate
TXb4e1b46c,2025-01-16 20:15:17,ACCT59764,EXT-17838,Online Payment,1864.12,68,205.161.11.40,DEV-6540,Texas,Branch,True,Real Estate
TX9b1c93e9,2025-01-03 02:55:19,ACCT63845,ACCT21963,Online Payment,5431.32,73,174.175.78.57,DEV-1280,Texas,ATM,True,Tech Support
TX0f98b1c2,2025-01-04 10:40:49,ACCT38423,ACCT16328,Online Payment,8864.62,70,127.235.185.211,DEV-8778,Washington,Online Banking,False,
TX12e7c1d2,2025-01-28 06:16:14,ACCT28254,EXT-40407,Withdrawal,5159.9,70,160.10.157.6,DEV-3119,New York,Online Banking,False,
TX0c2c2d6a,2025-01-08 08:44:10,ACCT26208,ACCT55159,Withdrawal,1428.85,84,60.226.78.12,DEV-2856,California,ATM,False,
TX0a36bb30,2025-01-24 07:50:36,ACCT23934,ACCT11902,Online Payment,988.23,86,15.6.55.235,DEV-5118,Pennsylvania,Branch,False,
TX7693c392,2025-01-17 18:33:59,ACCT95225,ACCT29507,Wire Transfer,4451.72,71,177.96.106.8,DEV-4979,California,Mobile App,False,
TX1d41ef1d,2025-01-14 02:21:58,ACCT19897,EXT-27902,Withdrawal,8441.38,63,93.120.61.135,DEV-6459,Colorado,Mobile App,False,
TX8b84253f,2025-01-14 16:55:37,ACCT39962,EXT-34923,Deposit,2561.37,82,229.73.63.71,DEV-5999,Texas,Branch,True,Tech Support
TX81b8e109,2025-01-16 21:22:27,ACCT26328,ACCT55159,Wire Transfer,7155.9,83,116.21.165.246,DEV-7763,Texas,ATM,False,
TX31f8b0d0,2025-01-31 02:01:56,ACCT66268,ACCT71096,Deposit,7550.0,65,123.59.207.169,DEV-6925,Ohio,Branch,False,
TX289eb3be,2025-01-08 19:37:24,ACCT67098,EXT-66645,Wire Transfer,9041.79,71,207.225.131.137,DEV-1890,New York,Mobile App,True,Extortion
TX77b331b4,2025-01-29 08:47:42,ACCT75397,ACCT68433,Deposit,3290.97,81,28.130.252.66,DEV-5350,Washington,Online Banking,True,Tech Support
